,Num_Cells_Strain1,Num_Cells_Strain2,Num_Cells_Strain3,t_deg,k_degA,k_degB,ratioS1,ratioS2,ratioS3_S1,ratioS3_S2,posS1,posS2,posS3,Stability,s1
79,4,9,7,12,0.3,0.5,1.0453053760950475,1.086758437234719,1.082094673538672,1.0839164869537001,"[[ 103   13]
 [-104   -4]
 [ 131   20]
 [ 129 -188]]","[[  89   32]
 [-191 -163]
 [ -66    6]
 [ 103   35]
 [-173  112]
 [ 171 -181]
 [ -23  -55]
 [  23   97]
 [ -29  -57]]","[[ 171 -181]
 [ -23  -55]
 [  23   97]
 [ -29  -57]
 [ -41 -132]
 [   7  190]
 [ 102  139]]",1.0,"frozenset({129, 131, -188, 103, 13, 20, -104, -4})"
80,6,4,9,12,0.3,0.5,1.081206832255078,0.977306077497071,0.960824241104579,1.141632045188545,"[[  55  171]
 [-199   73]
 [-156  -71]
 [ -27  157]
 [ 122  -80]
 [  -6  170]]","[[ -63 -126]
 [ 114   13]
 [-177   69]
 [-109  -11]]","[[ 122  -80]
 [  -6  170]
 [ -63 -126]
 [ 114   13]
 [-177   69]
 [-109  -11]
 [ 161 -106]
 [ -69  -95]
 [ 167 -183]]",1.0,"frozenset({-6, -156, -27, 73, 170, 171, -80, 55, -199, 122, -71, 157})"
81,8,8,7,12,0.3,0.5,0.8467417540045842,1.212231872931219,1.176356545600982,1.1473804024525733,"[[ -16   20]
 [  17  -52]
 [-109 -125]
 [  -7  151]
 [-192  105]
 [-117   -6]
 [ -82 -167]
 [  34   31]]","[[ -18  102]
 [ -86  172]
 [-141   -9]
 [ 172  157]
 [ -23  -49]
 [ 166 -163]
 [ 190 -122]
 [-129  -95]]","[[ -18  102]
 [ -86  172]
 [-141   -9]
 [ 172  157]
 [ -23  -49]
 [ 166 -163]
 [ 190 -122]]",0.6,"frozenset({-192, -125, -117, -52, 17, -109, 20, 151, -167, 31, 34, 105, -82, -16, -7, -6})"
82,4,10,9,12,0.3,0.5,1.1217796574463446,0.9793965150787551,1.0865166126812043,1.0610464803405493,"[[  20 -146]
 [  44   32]
 [ 170 -155]
 [ -30  122]]","[[  29  -87]
 [ 133  -71]
 [-199  182]
 [  94  107]
 [  -9  158]
 [  23   34]
 [  90  129]
 [ -63  109]
 [ 194   42]
 [  24  -46]]","[[  90  129]
 [ -63  109]
 [ 194   42]
 [  24  -46]
 [ 154 -197]
 [   2 -102]
 [-122   48]
 [  98   -6]
 [ -41  -92]]",1.0,"frozenset({32, -30, -155, 170, 44, -146, 20, 122})"
83,10,3,10,12,0.3,0.5,1.2298311123885102,0.8020957435767211,1.0729319768034362,1.2949890144495437,"[[ -26  112]
 [ -18 -182]
 [-136  -54]
 [ 189    6]
 [ -94 -172]
 [ 170   43]
 [-157   87]
 [-106   72]
 [-169 -168]
 [  46  -97]]","[[ -62  -95]
 [-169   98]
 [ -99  -46]]","[[ 189    6]
 [ -94 -172]
 [ 170   43]
 [-157   87]
 [-106   72]
 [-169 -168]
 [  46  -97]
 [ -62  -95]
 [-169   98]
 [ -99  -46]]",1.0,"frozenset({6, 72, -182, -54, -172, -106, -169, -168, 87, -97, -94, -157, -26, 170, 43, 46, -18, 112, -136, 189})"
84,8,7,4,12,0.3,0.5,1.1344701863479891,0.71006347933242,1.1128639501602107,1.340293072508787,"[[-188 -124]
 [ -76   89]
 [  88 -160]
 [-112    3]
 [  48   72]
 [ -58  117]
 [ -54  -28]
 [  71  -87]]","[[  55   24]
 [-173  -14]
 [-174    9]
 [ -87   70]
 [-109  -57]
 [-197   38]
 [-136   12]]","[[  71  -87]
 [  55   24]
 [-173  -14]
 [-174    9]]",1.0,"frozenset({3, -124, -188, -58, 71, 72, -54, -112, 88, 89, -160, -28, -87, 48, -76, 117})"
85,10,1,8,12,0.3,0.5,1.3427613095002513,0.0,1.0368988144388476,1.3994635617897726,"[[-115 -186]
 [ 122  124]
 [  38 -187]
 [  62  173]
 [  12  -81]
 [-118   58]
 [ 138   25]
 [  85  184]
 [ -16   54]
 [ 159  -99]]",[[-12  73]],"[[ 122  124]
 [  38 -187]
 [  62  173]
 [  12  -81]
 [-118   58]
 [ 138   25]
 [  85  184]
 [ -16   54]]",1.0,"frozenset({-187, -186, -118, 138, 12, -115, 85, 25, -99, 159, 38, 122, 173, -81, -16, 54, 184, 58, 124, 62})"
86,3,4,4,12,0.3,0.5,1.009975708369898,0.4687292212707962,0.8549771766068043,1.3583693190072796,"[[ 90 140]
 [167 -73]
 [-63 175]]","[[   7 -186]
 [ 100 -103]
 [  52  -24]
 [  -3 -139]]","[[ 100 -103]
 [  52  -24]
 [  -3 -139]
 [ 165  120]]",1.0,"frozenset({-63, -73, 167, 90, 140, 175})"
87,4,5,4,12,0.3,0.5,0.9918404791080508,0.8572467337780647,0.6710754325137112,1.0801107615939642,"[[ -80  154]
 [ -35  180]
 [ 114 -159]
 [ -75   91]]","[[-122  -15]
 [  75  -63]
 [  53   27]
 [ 133  113]
 [ 140 -115]]","[[  75  -63]
 [  53   27]
 [ 133  113]
 [ 140 -115]]",0.7,"frozenset({-159, -80, 114, 180, -75, 154, 91, -35})"
88,4,1,9,12,0.3,0.5,1.1472712883795295,0.0,1.0733400458447147,1.033257751200881,"[[-126 -128]
 [ -86  192]
 [ 176    9]
 [ 105   -6]]",[[-152   11]],"[[ -86  192]
 [ 176    9]
 [ 105   -6]
 [-152   11]
 [ 137  120]
 [ -56  -77]
 [-131  -96]
 [  43 -103]
 [ 190  -41]]",0.4,"frozenset({-128, 192, -126, 9, -86, 105, 176, -6})"
89,1,5,7,12,0.3,0.5,0.0,1.1271782951288258,0.8095817357557462,0.8391275564391737,[[ 29 200]],"[[  34   30]
 [-119  153]
 [ -86  -55]
 [ -18  185]
 [ 155 -116]]","[[ 155 -116]
 [ 152   50]
 [  58   31]
 [ 183 -145]
 [  56  -53]
 [  47  163]
 [  65  132]]",0.8,"frozenset({200, 29})"
90,2,3,9,12,0.3,0.5,0.7521517404235316,0.4482317863305737,1.1644801388534045,1.2263134521406887,"[[ -84 -134]
 [-116   40]]","[[107 153]
 [ 86  75]
 [ 34  15]]","[[  86   75]
 [  34   15]
 [-107 -133]
 [ 118 -194]
 [ -74   99]
 [  14  114]
 [ 153  173]
 [ -59 -103]
 [-131 -188]]",0.9,"frozenset({40, -116, -134, -84})"
91,9,3,10,12,0.3,0.5,0.9754644382637706,1.369695333260581,1.1377648465796508,1.0605868221552264,"[[ -47  158]
 [-149 -141]
 [  53 -148]
 [-140  191]
 [  71 -165]
 [-111   49]
 [  -9  150]
 [ -17  105]
 [-182 -120]]","[[ 129 -148]
 [ -53  -41]
 [-195  186]]","[[-140  191]
 [  71 -165]
 [-111   49]
 [  -9  150]
 [ -17  105]
 [-182 -120]
 [ 129 -148]
 [ -53  -41]
 [-195  186]
 [ 136  180]]",1.0,"frozenset({71, -120, -182, -47, -111, 150, -165, 158, 105, -149, -148, -17, 49, -141, -140, 53, -9, 191})"
92,8,2,6,12,0.3,0.5,1.5099953630784786,0.11592458364828882,1.1657507696186415,1.574803166619048,"[[-147   49]
 [  37 -100]
 [ 146   62]
 [-197   55]
 [   2  114]
 [ -33   -3]
 [ -93  -94]
 [ -83   62]]","[[-35  -2]
 [-25   7]]","[[ 146   62]
 [-197   55]
 [   2  114]
 [ -33   -3]
 [ -93  -94]
 [ -83   62]]",1.0,"frozenset({2, -93, -94, 37, -147, -83, 49, 146, 114, 55, -197, -100, -3, 62, -33})"
93,3,4,9,12,0.3,0.5,1.2426286470137697,1.0373765772042491,0.9189411607346188,1.0846183416519986,"[[-100  157]
 [ -89  114]
 [-172 -200]]","[[  -7 -183]
 [-128 -112]
 [-186   99]
 [-143   77]]","[[-128 -112]
 [-186   99]
 [-143   77]
 [  54  -25]
 [ -22   47]
 [ 192 -169]
 [ -65 -167]
 [ 107  -37]
 [-102  -96]]",1.0,"frozenset({114, -172, -89, -200, -100, 157})"
94,4,9,5,12,0.3,0.5,1.113807140765974,1.039605778420253,1.106424015728334,1.1454107062312495,"[[ -78 -184]
 [ 128  118]
 [   4    4]
 [   3  185]]","[[-123 -119]
 [-198  122]
 [  34  -50]
 [  78 -178]
 [ -24  -67]
 [ -94  155]
 [-146  196]
 [ 169   -3]
 [  24   -4]]","[[ -94  155]
 [-146  196]
 [ 169   -3]
 [  24   -4]
 [   1 -109]]",1.0,"frozenset({128, -78, 3, 4, 118, -184, 185})"
95,7,2,10,12,0.3,0.5,1.0608055387529294,1.2975058628771703,1.0298788970814048,1.2333755543964067,"[[ 162  -61]
 [ 143 -109]
 [  10  -88]
 [  87   64]
 [ -42  -62]
 [  44   29]
 [ -51 -129]]","[[-11 -53]
 [ 82 100]]","[[  10  -88]
 [  87   64]
 [ -42  -62]
 [  44   29]
 [ -51 -129]
 [ -11  -53]
 [  82  100]
 [ -40  152]
 [ -95  145]
 [ 126   24]]",1.0,"frozenset({64, 162, -61, -62, -88, 10, 44, -51, 143, -109, -42, 87, 29, -129})"
96,2,10,1,12,0.3,0.5,1.2305360579688789,1.0881495793911407,0.0,0.0,"[[ -78 -162]
 [ 136  -16]]","[[ 108  125]
 [-127 -125]
 [  71 -167]
 [  81 -145]
 [ -75 -197]
 [ -39  -16]
 [ -61  179]
 [ 184  132]
 [ -20  137]
 [  61  100]]",[[-20 137]],0.5,"frozenset({136, -16, -78, -162})"
97,2,8,4,12,0.3,0.5,0.931852405985818,0.9779305695498581,0.7700479071038493,0.8719478810952658,"[[-147   87]
 [  12  -18]]","[[ 146 -155]
 [ -34  -39]
 [ 109   64]
 [ -70  176]
 [  93  167]
 [ 162   22]
 [ 186  -37]
 [   6  -93]]","[[ 186  -37]
 [   6  -93]
 [  12  -31]
 [  80 -200]]",0.9,"frozenset({12, -147, -18, 87})"
98,9,10,1,12,0.3,0.5,0.8925171019990646,0.9497217647288619,0.0,0.0,"[[-188  -52]
 [-161  -78]
 [-153  -64]
 [ -69  126]
 [ 145  -11]
 [ -92 -157]
 [ 108  154]
 [-105    5]
 [-101  115]]","[[  -7 -186]
 [  95 -198]
 [ 141 -117]
 [ 105 -177]
 [ -94  117]
 [  95   29]
 [ -87  -42]
 [  32   91]
 [-175  109]
 [  53 -172]]",[[  95 -198]],1.0,"frozenset({-64, -188, 5, -52, 145, -105, 154, -101, -161, -157, -92, -153, 108, -78, 115, -11, -69, 126})"
99,8,9,10,12,0.3,0.5,1.223227762123687,0.7775377065846767,0.8701443457566196,1.1674428404998767,"[[ 117  155]
 [ -18 -194]
 [  74   78]
 [ -93 -195]
 [   3   82]
 [-141  -65]
 [  50 -193]
 [ -41  185]]","[[ -43 -158]
 [ -15   53]
 [ -69  116]
 [  43   71]
 [-133  154]
 [ 116   83]
 [  45  100]
 [ -30  108]
 [   5  -39]]","[[ -15   53]
 [ -69  116]
 [  43   71]
 [-133  154]
 [ 116   83]
 [  45  100]
 [ -30  108]
 [   5  -39]
 [ 162 -153]
 [ 111 -166]]",1.0,"frozenset({3, 74, 78, 82, -41, 155, -65, -93, -18, 50, -141, 117, 185, -195, -194, -193})"
