,Num_Cells_Strain1,Num_Cells_Strain2,Num_Cells_Strain3,t_deg,k_degA,k_degB,ratioS1,ratioS2,ratioS3_S1,ratioS3_S2,posS1,posS2,posS3,Stability,s1
10,8,10,9,12,0.3,0.5,0.8237006516882218,1.0358961272388194,1.020908278860109,1.0864399083748095,"[[ 133  -14]
 [ 111 -129]
 [ 135  -75]
 [ -60  -70]
 [ 120  -50]
 [-176 -167]
 [  63  176]
 [ 116  -50]]","[[ -79 -147]
 [-113  -39]
 [ 190   30]
 [ -43  120]
 [ -15 -103]
 [ 169  175]
 [ 114   65]
 [ -69 -163]
 [-169  127]
 [-157   85]]","[[ 190   30]
 [ -43  120]
 [ -15 -103]
 [ 169  175]
 [ 114   65]
 [ -69 -163]
 [-169  127]
 [-157   85]
 [  70  172]]",0.9,"frozenset({-60, 133, 135, -50, 111, -176, 176, -14, 116, -75, 120, -167, -70, 63, -129})"
11,4,4,8,12,0.3,0.5,1.3977572442356387,1.0375360332287267,1.120017357146735,1.2959130320256877,"[[ -40  159]
 [ -26   64]
 [-165 -164]
 [  43   21]]","[[ -67   53]
 [ -98 -158]
 [ -18  106]
 [  -5   79]]","[[ -67   53]
 [ -98 -158]
 [ -18  106]
 [  -5   79]
 [-188  -42]
 [ 193   62]
 [  13  134]
 [-110  -96]]",1.0,"frozenset({64, -26, 43, 21, -40, -165, -164, 159})"
12,5,8,7,12,0.3,0.5,0.9394600734964857,1.10557960352117,1.1425524972786603,1.1571635051978075,"[[  87  -89]
 [ -78   -2]
 [-193  -64]
 [  75    7]
 [  89 -161]]","[[-150  -85]
 [  82  176]
 [  22   64]
 [ -32  142]
 [-115    3]
 [  58 -150]
 [ 194 -160]
 [  -4  126]]","[[ -32  142]
 [-115    3]
 [  58 -150]
 [ 194 -160]
 [  -4  126]
 [-108  -82]
 [ -89  200]]",1.0,"frozenset({-64, -89, 7, 75, -78, -161, 87, 89, -2, -193})"
13,8,6,1,12,0.3,0.5,0.9518544587587705,1.1614382018453486,0.0,0.0,"[[-133  154]
 [ -56   50]
 [  19   86]
 [ -31  -35]
 [  77 -111]
 [-101  180]
 [  -6   67]
 [-146    4]]","[[-144   84]
 [  14  130]
 [ -38 -180]
 [  -9 -105]
 [ -89   88]
 [-199   37]]",[[-6 67]],0.7,"frozenset({67, 4, -56, 77, -111, 19, 86, 154, -101, -35, -31, -146, 50, 180, -6, -133})"
14,9,9,1,12,0.3,0.5,0.815447057422468,1.0333188478875814,0.0,0.0,"[[ 122 -135]
 [ 114 -111]
 [ -44  -56]
 [ 195 -168]
 [ -56  -27]
 [ 184 -149]
 [  14 -172]
 [ -70  -39]
 [  59   41]]","[[  55 -100]
 [  50  -52]
 [ 197  -81]
 [ -52  146]
 [   1  -54]
 [ 147  183]
 [   3 -152]
 [ -74  140]
 [  65  137]]",[[  55 -100]],0.2,"frozenset({195, -56, 14, -111, -44, -172, -168, -39, -27, 122, 41, -149, 114, 184, -135, -70, 59})"
15,5,7,1,12,0.3,0.5,0.7668477781682808,1.3294272288563254,0.0,0.0,"[[ 18  51]
 [ 87 -44]
 [ 30 177]
 [-11  96]
 [-79 -34]]","[[ 157 -159]
 [   5 -143]
 [ 181   53]
 [ -70  -51]
 [-108  127]
 [-114  179]
 [ 122  160]]",[[181  53]],0.1,"frozenset({96, 177, 18, 51, -44, -11, -79, 87, -34, 30})"
16,1,6,7,12,0.3,0.5,0.0,0.9601104015321213,0.7754251910602582,1.038127520967114,[[189 -20]],"[[  69  191]
 [  62   57]
 [  69  -43]
 [ 105  109]
 [   0 -116]
 [-175  184]]","[[-175  184]
 [-142  -60]
 [ 177  -96]
 [-147  164]
 [ -65 -110]
 [ -13  168]
 [ -96  116]]",0.0,"frozenset({-20, 189})"
17,5,2,6,12,0.3,0.5,0.9094390727567393,0.9520216230160745,1.1548310553644745,1.1944004158136081,"[[  12  -15]
 [-146  127]
 [ -23   79]
 [-120 -154]
 [ -53 -136]]","[[-120 -167]
 [  74 -196]]","[[ -23   79]
 [-120 -154]
 [ -53 -136]
 [-120 -167]
 [  74 -196]
 [  29  123]]",0.5,"frozenset({-154, -120, -23, -53, 12, -146, 79, -15, -136, 127})"
18,5,7,4,12,0.3,0.5,1.2761394504798433,0.9353513995648985,0.9228669189696835,1.1941749087417846,"[[   3   -4]
 [  47   -6]
 [ 126  183]
 [ 183 -176]
 [-163 -134]]","[[  66   54]
 [ -56  -96]
 [ -73   74]
 [ -27  146]
 [ 131  123]
 [  33 -102]
 [  76 -142]]","[[ -73   74]
 [ -27  146]
 [ 131  123]
 [  33 -102]]",0.6,"frozenset({3, 47, -176, -134, 183, -6, -4, -163, 126})"
19,1,10,9,12,0.3,0.5,0.0,0.48951669914770746,0.4351826508752956,0.9642078964321176,[[-138 -193]],"[[ -79   70]
 [  36  -17]
 [  20   31]
 [ 179   66]
 [ 112  167]
 [  12  185]
 [  72 -139]
 [ -72  151]
 [  12  141]
 [  -2  100]]","[[ -2 100]
 [  7  26]
 [166  59]
 [-52  14]
 [  5 159]
 [-86  58]
 [ 29 114]
 [ 15 -33]
 [144   0]]",0.0,"frozenset({-138, -193})"
20,4,3,1,12,0.3,0.5,0.6251258555692275,1.2092799465566528,0.0,0.0,"[[-104  -19]
 [-140   79]
 [  22  -57]
 [-136  -15]]","[[-162   43]
 [ 104  162]
 [ 123   27]]",[[-136  -15]],0.4,"frozenset({-57, -19, 79, -15, -140, -136, 22, -104})"
21,3,3,7,12,0.3,0.5,1.1546805070216486,1.3537272380211023,1.1157809071570282,1.1685025702708807,"[[ 162  163]
 [ -59  -20]
 [-124   74]]","[[   1 -122]
 [-113  195]
 [  82  151]]","[[   1 -122]
 [-113  195]
 [  82  151]
 [  26 -133]
 [-109  185]
 [ 135  105]
 [ 196   52]]",0.2,"frozenset({162, 163, -124, -59, 74, -20})"
22,4,4,7,12,0.3,0.5,0.8630924718825401,1.023366126887285,0.955697012184472,1.1845161813228255,"[[  98  -97]
 [  22  168]
 [-120  174]
 [  16  140]]","[[ -43   94]
 [ 127  -34]
 [-137 -159]
 [ 112 -136]]","[[ -43   94]
 [ 127  -34]
 [-137 -159]
 [ 112 -136]
 [  96  131]
 [ -97 -177]
 [-156 -107]]",0.4,"frozenset({98, 168, -120, 140, 174, 16, 22, -97})"
23,8,10,2,12,0.3,0.5,0.9084522164184402,0.923628848830993,0.16965505499027056,0.2782027995788288,"[[  81  -21]
 [  29  191]
 [ -16 -147]
 [ 180   78]
 [  87  -47]
 [ 189  183]
 [  70  153]
 [ 178  -84]]","[[  89  143]
 [ 191  -84]
 [ -54  -19]
 [ -89   -6]
 [-127  -33]
 [-188  106]
 [ -20  -17]
 [ 167 -168]
 [ -65   82]
 [  72  -51]]","[[-54 -19]
 [-89  -6]]",0.1,"frozenset({70, 78, 81, -47, 87, 153, 29, -21, -84, -147, -16, 178, 180, 183, 189, 191})"
24,10,4,3,12,0.3,0.5,1.2776754538676691,0.8857311585243443,0.7638672312267266,0.9023214180930104,"[[-138   69]
 [-192 -104]
 [  18  -18]
 [  89  -99]
 [  46   24]
 [ -58   42]
 [ -96   96]
 [ 129   44]
 [  63 -176]
 [ -66  -88]]","[[-74  89]
 [-15 -67]
 [ 44 -81]
 [ 56 -16]]","[[ 46  24]
 [-58  42]
 [-96  96]]",0.6,"frozenset({-192, 129, 69, -58, -176, 18, -104, 24, 89, -99, -96, 96, -88, 42, 44, 46, -18, -138, -66, 63})"
25,7,10,1,12,0.3,0.5,0.9104310549601197,0.974118010537963,0.0,0.0,"[[ 109  192]
 [  86  122]
 [ 115  132]
 [ -78   33]
 [  11  -69]
 [ 111  108]
 [-169 -179]]","[[ -20   89]
 [ -79  111]
 [ 143    1]
 [ -80  -40]
 [-191  -98]
 [  38 -131]
 [ 162 -148]
 [  96  -65]
 [-161  100]
 [-128 -192]]",[[-80 -40]],0.2,"frozenset({192, 33, 132, 11, 108, 109, -179, 111, -78, 115, 86, -169, 122, -69})"
26,4,6,5,12,0.3,0.5,0.9712235909576008,1.0586599294322008,0.8866041184919407,1.0706063068884126,"[[  46   98]
 [ -39  -21]
 [-133 -146]
 [  40 -139]]","[[  95  112]
 [-127 -149]
 [  25  111]
 [ -31  110]
 [  99  -68]
 [ 196  129]]","[[ 25 111]
 [-31 110]
 [ 99 -68]
 [196 129]
 [154 -70]]",1.0,"frozenset({98, 40, -21, 46, -146, -139, -39, -133})"
27,8,5,7,12,0.3,0.5,0.9607551055738517,1.0993613431956153,1.0309711895985372,1.0834559552062646,"[[ 174  188]
 [-105   12]
 [ 129  106]
 [ 142  -53]
 [ -78 -154]
 [-173  -84]
 [ -44   13]
 [  63  -41]]","[[  38 -168]
 [ -15  120]
 [-180  -11]
 [-184  197]
 [ -18 -143]]","[[-173  -84]
 [ -44   13]
 [  63  -41]
 [  38 -168]
 [ -15  120]
 [-180  -11]
 [-184  197]]",1.0,"frozenset({129, -53, 12, 13, 142, -173, -44, -41, -105, -154, 106, -84, 174, -78, 188, 63})"
28,2,1,3,12,0.3,0.5,1.1551691562079416,0.0,0.893036173450952,1.9719826850066338,"[[ 38 115]
 [ 35 -18]]",[[118  -8]],"[[ 35 -18]
 [118  -8]
 [199 -38]]",0.5,"frozenset({35, 115, 38, -18})"
29,1,1,1,12,0.3,0.5,0.0,0.0,0.0,0.0,[[170 122]],[[-17  17]],[[-17  17]],0.0,"frozenset({170, 122})"
30,1,3,8,12,0.3,0.5,0.0,1.579774500377787,1.3429165356830255,0.994746717464061,[[-157    7]],"[[ -86  138]
 [ -57 -196]
 [-180  114]]","[[-180  114]
 [ 161  154]
 [-172   45]
 [  87  106]
 [ -83  -79]
 [ -94  173]
 [-125   -1]
 [-184   68]]",0.0,"frozenset({-157, 7})"
31,10,4,2,12,0.3,0.5,0.8454010935488379,1.2143590320442117,0.5169845528504907,0.4633950331855152,"[[ 142   59]
 [  29   -4]
 [  55 -135]
 [ 142 -136]
 [ -10  118]
 [ -27   38]
 [ 122 -138]
 [ 108  -45]
 [  -2  -73]
 [-160   68]]","[[ 120  105]
 [-171  -46]
 [ -41 -148]
 [  96  141]]","[[-10 118]
 [-27  38]]",0.0,"frozenset({68, 142, -45, -136, 55, 29, -160, -27, 38, 108, -4, -10, -73, 118, -135, 122, 59, -138, -2})"
32,7,4,8,12,0.3,0.5,0.8637322631660017,1.0986877497934613,1.1210599533002747,1.0875682668308218,"[[ -72  -96]
 [ -18 -178]
 [ 144    8]
 [ -66  111]
 [  67   18]
 [   2  -25]
 [ -71  146]]","[[-200  177]
 [ 133  133]
 [ -81   21]
 [ 138   98]]","[[  67   18]
 [   2  -25]
 [ -71  146]
 [-200  177]
 [ 133  133]
 [ -81   21]
 [ 138   98]
 [-139  -96]]",0.3,"frozenset({-96, 2, 67, -25, 8, -178, -18, 144, 111, 18, 146, -72, -71, -66})"
33,9,2,8,12,0.3,0.5,0.9381252546491693,0.4687317665132072,1.0706863309129322,1.1758659022885165,"[[ 154   63]
 [ 156 -181]
 [ 147   48]
 [ -15 -107]
 [ -16 -152]
 [ 133  107]
 [-147  161]
 [-161   88]
 [ -67  -96]]","[[-193  143]
 [-135   41]]","[[ 147   48]
 [ -15 -107]
 [ -16 -152]
 [ 133  107]
 [-147  161]
 [-161   88]
 [ -67  -96]
 [-193  143]]",0.0,"frozenset({133, -181, 147, -107, 88, 154, 156, -161, -96, 161, -152, 107, -147, 48, -15, -16, -67, 63})"
34,7,4,6,12,0.3,0.5,0.9545210431783488,0.9969227432903528,1.1197273920026103,1.1987856166700954,"[[  14 -167]
 [ 200 -189]
 [  35  -83]
 [  -2   72]
 [  89   90]
 [ 102 -177]
 [ -93   20]]","[[  51   89]
 [ -19  129]
 [ -72 -196]
 [-107   66]]","[[  89   90]
 [ 102 -177]
 [ -93   20]
 [  51   89]
 [ -19  129]
 [ -72 -196]]",1.0,"frozenset({89, -189, 35, -93, 102, 200, 72, -83, 14, -177, 20, -167, 90, -2})"
35,8,4,4,12,0.3,0.5,1.0078488378618136,0.9406856423743422,1.3949175566705223,1.3245834232513836,"[[ 188   78]
 [  66  -46]
 [  50  -27]
 [  40    5]
 [ 125  -65]
 [ -92 -156]
 [ -82  -33]
 [ 185  167]]","[[  17   12]
 [ -78  -60]
 [ 111 -197]
 [  94 -161]]","[[ 125  -65]
 [ -92 -156]
 [ -82  -33]
 [ 185  167]]",0.1,"frozenset({66, 5, 78, -46, -33, -92, -27, -156, 167, 40, -82, 50, 185, 188, 125, -65})"
36,1,9,5,12,0.3,0.5,0.0,1.1428368440094983,0.755363341760208,0.9269049412817076,[[114  14]],"[[  88  105]
 [  82   52]
 [  24  -90]
 [ -48  182]
 [ -80  -94]
 [  41   93]
 [ 162   67]
 [-158  137]
 [ -64  127]]","[[ -64  127]
 [-132  158]
 [  -1  -63]
 [-154  -35]
 [-115 -101]]",0.0,"frozenset({114, 14})"
37,2,1,5,12,0.3,0.5,0.7915109063999368,0.0,1.1911376709631887,1.3385004709578758,"[[109 160]
 [ 18  59]]",[[-93 146]],"[[  18   59]
 [ -93  146]
 [   3  161]
 [-177  -96]
 [  49  -72]]",0.0,"frozenset({160, 18, 59, 109})"
38,8,6,6,12,0.3,0.5,0.7038267086661987,1.1419027158012984,1.2597079326021587,1.116931143690798,"[[ 147   31]
 [  78  200]
 [ 141  194]
 [ 129  -16]
 [   6   25]
 [  75 -200]
 [  32  -30]
 [  37   11]]","[[ 198 -190]
 [-192    4]
 [ -98 -194]
 [ 189  156]
 [ 129 -163]
 [ -60 -115]]","[[  32  -30]
 [  37   11]
 [ 198 -190]
 [-192    4]
 [ -98 -194]
 [ 189  156]]",0.3,"frozenset({129, 194, 6, 200, 75, 11, 141, 78, 147, 25, 31, 32, -30, 37, -16, -200})"
39,8,5,4,12,0.3,0.5,0.896729645721923,1.2260621218143617,0.8041573838231179,0.6203965881802239,"[[ 116  143]
 [ 133  177]
 [-176  -68]
 [ -39  -78]
 [-152  155]
 [ -73   52]
 [ -12  -25]
 [-113  -71]]","[[  47  -82]
 [ 175   77]
 [-175 -110]
 [-143  197]
 [ 185   47]]","[[ -73   52]
 [ -12  -25]
 [-113  -71]
 [  47  -82]]",0.3,"frozenset({133, 143, -176, -113, -39, 155, -25, -152, 177, -78, 116, 52, -12, -73, -71, -68})"
40,3,5,8,12,0.3,0.5,1.3698691764456226,0.872972492457675,0.9971897797920538,1.2486463804263326,"[[  22   55]
 [  65 -131]
 [-169 -147]]","[[-102 -100]
 [  69  145]
 [  31  -21]
 [ -51   51]
 [ -24  -34]]","[[  31  -21]
 [ -51   51]
 [ -24  -34]
 [ -91 -163]
 [-168  123]
 [  17  197]
 [-145 -148]
 [  -7  143]]",1.0,"frozenset({65, -131, 22, 55, -147, -169})"
41,10,6,5,12,0.3,0.5,1.0559094531921287,1.0790599791752207,1.068169147113693,1.0822867294177085,"[[-162  118]
 [-149   67]
 [-101  -73]
 [  24 -155]
 [  56  -61]
 [  88  -62]
 [ -56  -53]
 [  43  163]
 [ 144  106]
 [-142   32]]","[[-119   97]
 [-129  135]
 [ 146  136]
 [  -2   22]
 [  82 -130]
 [  87   -5]]","[[ -56  -53]
 [  43  163]
 [ 144  106]
 [-142   32]
 [-119   97]]",0.9,"frozenset({-62, 67, -61, -56, -53, 144, 24, 88, -101, -162, 32, 163, -155, 106, 43, -149, -142, 118, -73, 56})"
42,5,8,9,12,0.3,0.5,1.1707056272612995,1.0818381182586152,1.0786272429377735,1.1229802230247765,"[[  42    3]
 [  -3  149]
 [ 183 -179]
 [-183 -102]
 [ -62  180]]","[[  64   -2]
 [ 160 -134]
 [ -72 -169]
 [  -4  156]
 [-112   76]
 [-177   21]
 [ 172  172]
 [ 194  -20]]","[[  -4  156]
 [-112   76]
 [-177   21]
 [ 172  172]
 [ 194  -20]
 [ 178  151]
 [ -50 -162]
 [ -56  -26]
 [-158 -198]]",0.2,"frozenset({-62, 3, -183, 42, -179, 180, 149, 183, -102, -3})"
43,4,1,6,12,0.3,0.5,1.3772286612714444,0.0,1.1963231313829497,1.438858022958987,"[[ 140   22]
 [ 100   90]
 [  11  156]
 [-106 -121]]",[[  6 -17]],"[[ 100   90]
 [  11  156]
 [-106 -121]
 [   6  -17]
 [ 189  -58]
 [ 192   65]]",0.0,"frozenset({100, -121, 11, 140, 22, -106, 90, 156})"
44,6,4,1,12,0.3,0.5,1.2598618291541481,0.9364107740071987,0.0,0.0,"[[ 141  160]
 [  -7  192]
 [  17  -52]
 [ 151   17]
 [ -26  -57]
 [-116  143]]","[[ 17 167]
 [ 30  30]
 [154 -22]
 [ 57 173]]",[[-26 -57]],0.2,"frozenset({160, 192, -26, -57, -52, 141, -116, 143, 17, 151, -7})"
45,4,7,8,12,0.3,0.5,0.43237077343651,1.2246883530674666,1.1178516656009174,1.1185777133224224,"[[-137   41]
 [-172  -13]
 [-114  -28]
 [ -86   85]]","[[ -74  163]
 [ -85   33]
 [ 109 -197]
 [ -12  -20]
 [-160 -141]
 [   7  150]
 [ 147 -182]]","[[ -12  -20]
 [-160 -141]
 [   7  150]
 [ 147 -182]
 [ 127  -20]
 [  84 -194]
 [-157   -5]
 [ 126  149]]",0.8,"frozenset({-28, 41, -86, -114, -13, -172, 85, -137})"
46,3,2,10,12,0.3,0.5,0.4497199089424565,0.6528491497077261,0.9531087861395713,1.2351087482033585,"[[ 52 187]
 [159 123]
 [151 150]]","[[184  22]
 [105 -75]]","[[ 151  150]
 [ 184   22]
 [ 105  -75]
 [-118  144]
 [-145 -155]
 [-138   56]
 [ 162 -157]
 [-194   45]
 [  96 -148]
 [  31 -122]]",0.1,"frozenset({52, 150, 151, 123, 187, 159})"
47,4,2,4,12,0.3,0.5,1.0567489507203738,1.301278584929026,0.8750845612142291,1.1542025406740293,"[[-139  -97]
 [  -1 -151]
 [-123  146]
 [ -19   90]]","[[-186   55]
 [  61  153]]","[[-123  146]
 [ -19   90]
 [-186   55]
 [  61  153]]",0.5,"frozenset({-123, -151, -19, 146, -139, 90, -1, -97})"
48,1,3,4,12,0.3,0.5,0.0,1.0572531720320621,0.7894046679772047,1.151423963329439,[[  60 -196]],"[[  81  -67]
 [ -12   -6]
 [-184 -152]]","[[-184 -152]
 [-118  131]
 [-146 -153]
 [   1   95]]",0.0,"frozenset({60, -196})"
49,8,9,2,12,0.3,0.5,0.951630344985716,1.1499592478261051,1.4783179240928443,1.3437526765422445,"[[-103  112]
 [ 136   96]
 [ 157  116]
 [ -57  -43]
 [  98 -199]
 [   6   23]
 [ -48   41]
 [ -57  184]]","[[ 160    7]
 [ 145  139]
 [-200  196]
 [-186   25]
 [  84 -148]
 [  68  -36]
 [  37   39]
 [ 173 -180]
 [ 112  123]]","[[ 145  139]
 [-200  196]]",0.4,"frozenset({96, 98, 6, -57, 136, 41, 112, -48, 116, -43, 23, -199, 184, -103, 157})"
50,1,9,9,12,0.3,0.5,0.0,1.117841657044105,1.1855921074723625,1.159615817409748,[[-60  96]],"[[-190   79]
 [  73  -11]
 [  86   97]
 [  34  -95]
 [ -73  -62]
 [  56 -176]
 [-142  -13]
 [ -61 -173]
 [ 166  174]]","[[ 166  174]
 [  62  148]
 [ 124 -180]
 [ -79 -173]
 [  32  -35]
 [ 173  -69]
 [-104 -195]
 [   6   24]
 [-157  193]]",0.0,"frozenset({96, -60})"
51,4,9,5,12,0.3,0.5,0.9694128898292971,0.9735881829749168,1.0936668134688992,1.236230177010377,"[[  35  113]
 [-106  -69]
 [ -25 -158]
 [-123  -63]]","[[ -45  -15]
 [ -26   51]
 [-115  121]
 [  15  -98]
 [ 153  -23]
 [ -54  -81]
 [ 167  109]
 [ -59   43]
 [ -95  131]]","[[-54 -81]
 [167 109]
 [-59  43]
 [-95 131]
 [ 32 -72]]",0.7,"frozenset({-63, -158, 35, -123, -25, 113, -106, -69})"
52,6,7,5,12,0.3,0.5,0.9903797295043785,0.6405634539321687,0.5958665720587745,1.1686999684569437,"[[-141  147]
 [ 118   44]
 [ 154   69]
 [ 179   79]
 [ -78 -161]
 [  51  112]]","[[ 145  -22]
 [  92 -135]
 [  15  -22]
 [ 145 -112]
 [ -67 -100]
 [ 122 -180]
 [  -2  -27]]","[[  92 -135]
 [  15  -22]
 [ 145 -112]
 [ -67 -100]
 [ 122 -180]]",0.7,"frozenset({69, 44, 79, 112, -78, -141, 147, 179, 118, 51, 154, -161})"
53,5,4,2,12,0.3,0.5,0.8874558107062165,1.3329747534733525,1.848094081046035,1.5189811446057988,"[[-41  64]
 [139 -47]
 [-45 -45]
 [111   9]
 [195 136]]","[[ -47 -120]
 [  10   82]
 [ 200 -119]
 [ -89  187]]","[[ 195  136]
 [ -47 -120]]",0.2,"frozenset({64, 195, 136, 9, 139, 111, -47, -45, -41})"
54,6,10,4,12,0.3,0.5,1.1039719467595277,0.8088568062638075,1.038313316927853,1.2307632004080222,"[[-190 -108]
 [  45  -51]
 [ 191   78]
 [-173 -156]
 [-175  169]
 [-152  -32]]","[[  40  186]
 [  37  132]
 [  -4   52]
 [ -69   79]
 [ -82   15]
 [ 107  170]
 [ -75 -184]
 [ -18 -129]
 [ 115  161]
 [  -7  -91]]","[[ -82   15]
 [ 107  170]
 [ -75 -184]
 [ -18 -129]]",0.6,"frozenset({-32, -190, -156, -152, 169, -51, 45, 78, -175, -173, -108, 191})"
55,9,9,6,12,0.3,0.5,0.9578404845019783,0.8684786158114634,0.8874166989600635,1.1946229491244014,"[[ 153 -161]
 [  12 -186]
 [  81  -30]
 [ 179  -38]
 [ 130   92]
 [-132 -137]
 [ 149  194]
 [ -56 -145]
 [  15  -73]]","[[ 179   -1]
 [  -3  106]
 [  91  137]
 [-176  -35]
 [-176  132]
 [-111   11]
 [ -50 -139]
 [ -22    5]
 [  17   36]]","[[ 179   -1]
 [  -3  106]
 [  91  137]
 [-176  -35]
 [-176  132]
 [-111   11]]",0.3,"frozenset({130, 194, -186, -56, 12, 15, -137, 81, 149, 153, -38, 92, -161, -30, -145, 179, -73, -132})"
56,10,10,5,12,0.3,0.5,1.1438138697903568,0.8929616735334156,1.0212814968734196,1.259771523022724,"[[ 153  117]
 [-200 -121]
 [  60 -120]
 [ 100 -168]
 [ 115 -152]
 [  52  -59]
 [ -50 -180]
 [-197  104]
 [-191 -116]
 [  -9  -44]]","[[  34   93]
 [ 193  -76]
 [-161  -84]
 [  91 -109]
 [  -5   42]
 [ -99  -94]
 [ -52  -93]
 [  44  -49]
 [ 200  -18]
 [   5  -13]]","[[  34   93]
 [ 193  -76]
 [-161  -84]
 [  91 -109]
 [  -5   42]]",0.8,"frozenset({-191, -59, -121, -120, -116, -180, -50, -44, -168, 153, 100, -152, 104, 115, 52, 117, -9, -200, -197, 60})"
