,Num_Cells_Strain1,Num_Cells_Strain2,Num_Cells_Strain3,t_deg,k_degA,k_degB,ratioS1,ratioS2,ratioS3_S1,ratioS3_S2,posS1,posS2,posS3,Stability,New_Stability,Replating
12,2,7,5,46,0.1,0.5,5.0,5.0,5.0,5.0,"['[[0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']",1.0,0.0,0.9
13,2,7,5,12,0.1,0.6,5.0,5.0,5.0,5.0,"['[[0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']",1.0,0.0,0.9
14,2,4,1,36,0.6,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
15,2,4,1,46,0.6,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
16,2,4,1,12,0.1,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
17,2,4,1,24,0.1,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
18,2,4,1,36,0.1,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
19,2,4,1,46,0.1,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
20,1,4,2,12,0.1,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
21,1,4,2,12,0.3,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
22,1,4,2,24,0.1,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
23,1,4,2,36,0.1,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
24,1,4,2,46,0.1,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
25,1,4,2,24,0.3,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
26,2,4,1,24,0.1,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
27,1,4,2,12,0.6,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
28,1,4,2,24,0.6,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
29,1,4,2,36,0.6,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
30,1,4,2,46,0.6,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
31,2,4,1,36,0.1,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
32,2,4,1,46,0.1,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
33,2,4,1,12,0.3,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
34,2,4,1,24,0.3,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
35,1,4,2,36,0.3,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
36,2,4,1,36,0.3,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
37,2,4,1,46,0.3,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
38,2,4,1,12,0.6,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
39,2,4,1,24,0.6,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
40,2,4,1,36,0.6,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
41,2,4,1,46,0.6,0.5,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
42,2,4,1,12,0.6,0.6,0.7626827984520631,1.1956096385960702,5.0,5.0,"['[[ 141  -70]', ' [  17 -160]]']","['[[  34  -41]', ' [-191  -75]', ' [ 138 -151]', ' [-168   55]]']",['[[ 138 -151]]'],1.0,0.0,0.9
43,1,4,2,46,0.3,0.6,0.0,0.6556324467322691,0.9622973104979706,1.7359517591119031,['[[-136  -58]]'],"['[[147 159]', ' [ 49   9]', ' [-80 100]', ' [179 101]]']","['[[179 101]', ' [-95 176]]']",1.0,0.0,0.9
44,2,7,5,24,0.1,0.6,5.0,5.0,5.0,5.0,"['[[0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']",1.0,0.0,0.9
45,2,7,5,36,0.1,0.6,5.0,5.0,5.0,5.0,"['[[0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']",1.0,0.0,0.9
46,2,7,5,46,0.1,0.6,5.0,5.0,5.0,5.0,"['[[0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']",1.0,0.0,0.9
47,2,7,5,36,0.3,0.5,5.0,5.0,5.0,5.0,"['[[0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']","['[[0 0]', ' [0 0]', ' [0 0]', ' [0 0]', ' [0 0]]']",1.0,0.0,0.9
