,Epochs,Learning_Rate,Batch_Size,Neurons,Dropout,Activation,Initializer,Regularizer,Normalization,Acc_train,Acc_val,Acc_test,Optimizer
1411,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,l2,0,0.8966650128364563,0.9063745141029358,0.9161033749580384,adam
1412,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9485315918922425,0.9171314716339112,0.9264413475990296,adam
1413,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.9376306653022766,0.9262948274612428,0.9332008004188538,adam
1414,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.9198108553886414,0.9155378580093384,0.9320079684257508,adam
1415,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.9149825811386108,0.911155378818512,0.9320079565048218,adam
1416,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,1,0.9513688445091248,0.9191234946250916,0.9276342034339904,adam
1417,3000,0.0001,256,"[100, 75, 50, 25]",0.25,elu,random_normal,None,1,0.9090094566345216,0.909960162639618,0.931610345840454,adam
1418,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,0,0.8933300137519836,0.8916334629058837,0.9113319993019104,adam
1419,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,1,0.8973120927810669,0.904780888557434,0.9204771399497986,adam
1420,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,0,0.8698357462882995,0.8637450218200684,0.8787276268005371,adam
1421,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,1,0.9537580847740174,0.913545823097229,0.9244532823562622,adam
1422,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,0,0.9194126605987548,0.9239044070243836,0.9184890627861024,adam
1423,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,1,0.9097063183784484,0.908764946460724,0.9347912549972536,adam
1424,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,0,0.8950223922729492,0.907171320915222,0.9161033749580384,adam
1425,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9396216988563536,0.9179283022880554,0.9324055790901185,adam
1426,3000,0.0002,512,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.928023898601532,0.9266932249069214,0.9292246460914612,adam
1427,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.9216525673866272,0.9239043831825255,0.9391650199890136,adam
1428,3000,0.0001,256,"[100, 75, 50, 25]",0.25,relu,he_uniform,l2,0,0.9256346464157104,0.9254980087280272,0.9383697986602784,adam
1429,3000,0.0001,256,"[100, 75, 50, 25]",0.25,elu,random_normal,None,0,0.9054255843162536,0.9067729234695434,0.9252485156059264,adam
1430,3000,0.0002,512,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.9128919959068298,0.913545835018158,0.9252485036849976,adam
1431,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_uniform,l1,1,0.9316077709197998,0.927091634273529,0.9316103339195252,adam
1432,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_uniform,l1,0,0.8967645764350891,0.9,0.9180914402008056,adam
1433,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_uniform,l1,1,0.8853160858154296,0.9003984093666076,0.9117296218872072,adam
1434,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_uniform,l1,0,0.8800896048545838,0.9007968068122864,0.9033797264099122,adam
1435,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_uniform,l2,1,0.9341463446617126,0.9151394367218018,0.9367793202400208,adam
1436,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_uniform,l2,0,0.92628173828125,0.9302789092063904,0.9343936443328856,adam
1437,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_uniform,l2,1,0.9013439536094664,0.90756973028183,0.9240556478500366,adam
1438,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_uniform,l2,0,0.8961672425270081,0.9039840579032898,0.915308153629303,adam
1439,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_uniform,None,1,0.9114484667778016,0.9115538001060486,0.9264413475990296,adam
1440,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.9422598361968996,0.9227091789245604,0.9276341915130616,adam
1441,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_uniform,None,0,0.914534592628479,0.9131474137306214,0.926838970184326,adam
1442,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_uniform,None,1,0.9115480303764344,0.9171314716339112,0.9288270354270936,adam
1443,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_uniform,None,0,0.9108014106750488,0.9139442205429076,0.9300198912620544,adam
1444,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_normal,l1,1,0.93175710439682,0.9219123601913451,0.930417513847351,adam
1445,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_normal,l1,0,0.8995022296905517,0.9007968068122864,0.9204771399497986,adam
1446,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_normal,l1,1,0.8853160738945007,0.9007968187332154,0.9113320112228394,adam
1447,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_normal,l1,0,0.8871577858924866,0.901195228099823,0.9033797264099122,adam
1448,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_normal,l2,1,0.931408667564392,0.9203187346458436,0.9359840989112854,adam
1449,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_normal,l2,0,0.9230960726737976,0.9250995993614196,0.9312127351760864,adam
1450,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_normal,l2,1,0.9050771594047546,0.9071713089942932,0.9256461262702942,adam
1451,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.905475378036499,0.9131474137306214,0.9256461262702942,adam
1452,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_normal,l2,0,0.8953708410263062,0.9051792860031128,0.9157057642936708,adam
1453,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.9177202701568604,0.9195219278335572,0.9252485036849976,adam
1454,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.9181184649467468,0.923505985736847,0.9308151125907898,adam
1455,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_normal,None,1,0.9133897423744202,0.9207171320915222,0.9280318021774292,adam
1456,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,he_normal,None,0,0.9109009385108948,0.9127490162849426,0.9304174780845642,adam
1457,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,zeros,l1,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1458,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,zeros,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1459,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,zeros,l1,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1460,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,zeros,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1461,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,zeros,l2,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1462,3000,0.0001,256,"[100, 75, 50, 25]",0.1,elu,he_uniform,l1,1,0.8918865084648132,0.9119521975517272,0.9180914521217346,adam
1463,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,zeros,l2,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1464,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,zeros,l2,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1465,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,zeros,l2,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1466,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1467,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1468,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1469,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1470,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,l1,1,0.932205092906952,0.9195219278335572,0.9407554745674134,adam
1471,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1472,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_uniform,l1,1,0.877799904346466,0.8836653351783752,0.890656054019928,adam
1473,3000,0.0001,256,"[100, 75, 50, 25]",0.1,elu,he_uniform,l1,0,0.8897461414337158,0.9043824672698976,0.9157057642936708,adam
1474,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_uniform,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1475,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,l2,1,0.9309606790542604,0.9266932368278504,0.9403578519821169,adam
1476,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,l2,0,0.920358383655548,0.923505985736847,0.9292246580123902,adam
1477,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_uniform,l2,1,0.8999004364013672,0.9087649345397948,0.9232604384422304,adam
1478,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_uniform,l2,0,0.8895968198776245,0.8968127489089965,0.9049701809883116,adam
1479,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.9349427700042724,0.925896418094635,0.9431411504745484,adam
1480,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.9330512642860412,0.9243027925491332,0.9375745534896852,adam
1481,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_uniform,None,1,0.9032354474067688,0.9043824672698976,0.922465205192566,adam
1482,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_uniform,None,0,0.906172215938568,0.9063745141029358,0.9200795292854308,adam
1483,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.9291189670562744,0.9143426299095154,0.939960241317749,adam
1484,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_uniform,l2,1,0.9376306533813475,0.9123506069183348,0.9232604265213012,adam
1485,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.8543554067611694,0.8944222927093506,0.8878727793693543,adam
1486,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_normal,l1,1,0.8821801900863647,0.888844621181488,0.9073558688163758,adam
1487,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_normal,l1,0,0.8685913562774659,0.861752986907959,0.8759443283081054,adam
1488,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l2,1,0.9312593340873718,0.9254979968070984,0.9391650080680848,adam
1489,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,l2,0,0.9176207184791564,0.9191235184669496,0.9248508930206298,adam
1490,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_normal,l2,1,0.90303635597229,0.9055776834487916,0.9228628158569336,adam
1491,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_normal,l2,0,0.8901443600654602,0.9031872510910034,0.905765414237976,adam
1492,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.927327036857605,0.9302788853645324,0.9304174900054932,adam
1493,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.92951717376709,0.9262948155403136,0.933996033668518,adam
1494,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_normal,None,1,0.909756088256836,0.9143426418304444,0.9300198912620544,adam
1495,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_uniform,l2,0,0.9321552991867066,0.9191235065460204,0.933996033668518,adam
1496,3000,0.0002,1024,"[100, 75, 50, 25]",0.25,elu,random_normal,None,0,0.9068193078041076,0.9063745141029358,0.923658049106598,adam
1497,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.953359878063202,0.9195219159126282,0.9292246460914612,adam
1498,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.9058735609054566,0.9067729234695434,0.922465205192566,adam
1499,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_uniform,l1,1,0.8930313467979432,0.9055776953697204,0.9165009975433348,adam
1500,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_uniform,l1,0,0.8915878534317017,0.9031872391700744,0.9113320112228394,adam
1501,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l2,1,0.9458437085151672,0.9131474018096924,0.9300198793411256,adam
1502,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,l2,0,0.9265306115150452,0.9143426418304444,0.9351888656616212,adam
1503,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_uniform,l2,1,0.912792444229126,0.9139442205429076,0.9347912549972536,adam
1504,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_uniform,l2,0,0.897560966014862,0.9059761047363282,0.9149105429649352,adam
1505,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.9229467630386352,0.9199203252792358,0.9216699600219728,adam
1506,3000,0.0001,256,"[100, 75, 50, 25]",0.1,elu,he_uniform,l2,1,0.9106022715568542,0.9119521856307984,0.9328031778335572,adam
1507,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.9181184649467468,0.9103585720062256,0.930417501926422,adam
1508,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.918367338180542,0.9219123601913451,0.93518887758255,adam
1509,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.9237929344177246,0.9266932249069214,0.9383697867393492,adam
1510,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.9517670631408692,0.9163346648216248,0.9292246580123902,adam
1511,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.9036336660385133,0.9083665370941162,0.9196819067001344,adam
1512,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_normal,l1,1,0.8982578396797181,0.9055776834487916,0.9180914640426636,adam
1513,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_normal,l1,0,0.8898954749107361,0.9059761047363282,0.916500985622406,adam
1514,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l2,1,0.946739673614502,0.9091633439064026,0.9256461262702942,adam
1515,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,l2,0,0.9291189670562744,0.9227091670036316,0.938767409324646,adam
1516,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_normal,l2,1,0.9144848227500916,0.9199203252792358,0.932803189754486,adam
1517,3000,0.0001,256,"[100, 75, 50, 25]",0.1,elu,he_uniform,l2,0,0.8979591846466064,0.9063745021820068,0.9137177109718324,adam
1518,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_normal,l2,0,0.8988551497459412,0.9059761047363282,0.9149105429649352,adam
1519,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,None,1,0.9218516707420348,0.9155378580093384,0.9284294366836549,adam
1520,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,he_normal,None,0,0.9188153386116028,0.9135458111763,0.9351888656616212,adam
1521,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_normal,None,1,0.923145842552185,0.924701189994812,0.9383697867393492,adam
1522,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,he_normal,None,0,0.9219014406204225,0.9191235065460204,0.9407554745674134,adam
1523,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,zeros,l1,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1524,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,zeros,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1525,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,zeros,l1,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1526,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,zeros,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1527,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,zeros,l2,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1528,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.9222498774528504,0.9203187346458436,0.9320079565048218,adam
1529,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,zeros,l2,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1530,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,zeros,l2,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1531,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,zeros,l2,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1532,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1533,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1534,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,zeros,None,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1535,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,zeros,None,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1536,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_uniform,l1,1,0.9586859107017516,0.9175298929214476,0.9335984230041504,adam
1537,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_uniform,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1538,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_uniform,l1,1,0.8977600932121277,0.9071713089942932,0.9145129203796388,adam
1539,3000,0.0001,256,"[100, 75, 50, 25]",0.25,elu,he_uniform,l2,1,0.90114483833313,0.9063745141029358,0.9216699838638306,adam
1540,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.9165754199028016,0.909960162639618,0.927236580848694,adam
1541,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_uniform,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1542,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_uniform,l2,1,0.9444002032279968,0.9239043831825255,0.9284294247627258,adam
1543,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_uniform,l2,0,0.9173718214035034,0.9183266997337342,0.926043736934662,adam
1544,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_uniform,l2,1,0.9101045370101928,0.9055776953697204,0.931610345840454,adam
1545,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_uniform,l2,0,0.8945246338844299,0.9067729234695434,0.9137176990509032,adam
1546,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.9492782473564148,0.9207171440124512,0.9308151245117188,adam
1547,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.9349427461624146,0.9326693296432496,0.9324055790901185,adam
1548,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.913041305541992,0.9119521975517272,0.9320079565048218,adam
1549,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.9140866041183472,0.9163346648216248,0.9316103339195252,adam
1550,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,1,0.9548033952713012,0.9151394486427308,0.9216699838638306,adam
1551,3000,0.0001,256,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.912095558643341,0.9143426537513732,0.9383697986602784,adam
1552,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,0,0.8932304501533508,0.8856573820114135,0.911729633808136,adam
1553,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,1,0.8945246458053588,0.902390456199646,0.912922465801239,adam
1554,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,0,0.8759084105491638,0.8808764934539794,0.8954274415969848,adam
1555,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,1,0.9430064678192138,0.9191234946250916,0.9308151125907898,adam
1556,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,0,0.9195122003555298,0.9215139508247376,0.9268389582633972,adam
1557,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,1,0.909407675266266,0.9071713328361511,0.9339960217475892,adam
1558,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,0,0.8984569430351257,0.9091633439064026,0.9184890627861024,adam
1559,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.9360378384590148,0.9187250971794128,0.9324055790901185,adam
1560,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.9279243350028992,0.9243027925491332,0.9332008004188538,adam
1561,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.9140368461608886,0.915936279296875,0.933996045589447,adam
1562,3000,0.0001,256,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.9177202582359314,0.9195219039916992,0.937574565410614,adam
1563,3000,0.0002,1024,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.9125435471534727,0.9183266878128052,0.9284294247627258,adam
1564,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_uniform,l1,1,0.923145854473114,0.924701201915741,0.944731605052948,adam
1565,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_uniform,l1,0,0.9010950684547424,0.9015936255455016,0.9204771280288696,adam
1566,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_uniform,l1,1,0.8858636021614075,0.9039840698242188,0.912922477722168,adam
1567,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_uniform,l1,0,0.8855649709701539,0.8940239191055298,0.9061630368232728,adam
1568,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_uniform,l2,1,0.932105541229248,0.9223107695579528,0.938767409324646,adam
1569,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_uniform,l2,0,0.9328521609306336,0.9326693296432496,0.9395626306533812,adam
1570,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_uniform,l2,1,0.9032354354858398,0.9099601745605468,0.9240556716918944,adam
1571,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_uniform,l2,0,0.8972623229026795,0.9071713089942932,0.9165009975433348,adam
1572,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_uniform,None,1,0.9212045788764952,0.915936267375946,0.9355864763259888,adam
1573,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.9461921334266664,0.9127490162849426,0.930417501926422,adam
1574,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_uniform,None,0,0.9237431526184082,0.924701189994812,0.932803189754486,adam
1575,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_uniform,None,1,0.9132404088974,0.9143426299095154,0.9371769428253174,adam
1576,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_uniform,None,0,0.9176207065582276,0.9266932249069214,0.9304174900054932,adam
1577,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_normal,l1,1,0.9273768186569212,0.9250995993614196,0.9439363837242126,adam
1578,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_normal,l1,0,0.901493275165558,0.9019920229911804,0.9184890389442444,adam
1579,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_normal,l1,1,0.8880537629127503,0.9067729115486144,0.9145129323005676,adam
1580,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_normal,l1,0,0.8805375814437866,0.9019920349121092,0.9009940266609192,adam
1581,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_normal,l2,1,0.932304620742798,0.9227091670036316,0.9371769428253174,adam
1582,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_normal,l2,0,0.9269288301467896,0.9266932368278504,0.9347912669181824,adam
1583,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_normal,l2,1,0.9015430569648742,0.907171320915222,0.9240556716918944,adam
1584,3000,0.0001,256,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.9039820790290832,0.9075697422027588,0.922465205192566,adam
1585,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_normal,l2,0,0.8956197142601013,0.9047808766365052,0.915308153629303,adam
1586,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.9119462370872498,0.915936267375946,0.9252485156059264,adam
1587,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.923842704296112,0.9191235184669496,0.9300198793411256,adam
1588,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_normal,None,1,0.9145843625068664,0.923505985736847,0.9332008123397828,adam
1589,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,he_normal,None,0,0.9164260864257812,0.9219123601913451,0.93518887758255,adam
1590,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,zeros,l1,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1591,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,zeros,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1592,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,zeros,l1,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1593,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,zeros,l1,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1594,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,zeros,l2,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1595,3000,0.0001,256,"[100, 75, 50, 25]",0.1,elu,he_normal,l1,1,0.8962170124053955,0.913545823097229,0.9180914521217346,adam
1596,3000,0.0003,256,"[100, 75, 50, 25]",0.25,relu,zeros,l2,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1597,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,zeros,l2,1,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
1598,3000,0.0003,256,"[100, 75, 50, 25]",0.25,elu,zeros,l2,0,0.6553011536598206,0.6553784608840942,0.6560636162757874,adam
